pc_time,serial_num,sensor_ts,host_ts,ax,ay,az,gx,gy,gz,mx,my,mz,phase,rpe,weight_kg,ppg_a,ppg_b,ppg_c,ppg_d,ppg_e,ppg_f,ppg_g,ppg_h,ppg_i,ppg_j
2026-05-06 16:29:15.631700,851025,1609507219039091,4818950962,0.724192,-0.638304,-0.091744,-3.56125,-15.89875,-0.84,-33.128002,-11.184001,-87.568,concentric,9,5.0,42173.0,42978.0,86904.0,76208.0,39273.0,52228.0,38344.0,42609.0,25311.0,18443.0
2026-05-06 16:29:15.645706,851026,1609507219053596,4818965906,0.724192,-0.638304,-0.091744,-3.605,-17.053751,-0.84,-32.896,-11.184001,-87.568,concentric,9,5.0,42173.0,42978.0,86904.0,76208.0,39273.0,52228.0,38344.0,42609.0,25311.0,18443.0
2026-05-06 16:29:15.654017,851027,1609507219062548,4818974636,0.6832,-0.61488,-0.134688,-1.68875,-18.83,-1.51375,-32.776,-11.544001,-87.20801,concentric,9,5.0,42173.0,42978.0,86904.0,76208.0,39273.0,52228.0,38344.0,42609.0,25311.0,18443.0
2026-05-06 16:29:15.686517,851038,1609507219077305,4818989597,0.6832,-0.61488,-0.134688,-0.06125,-20.991251,-1.015,-32.776,-11.544001,-87.20801,concentric,9,5.0,42030.0,43038.0,86812.0,75413.0,39174.0,52295.0,38303.0,42198.0,25247.0,18480.0
2026-05-06 16:29:15.688850,851039,1609507219086294,4818998381,0.732,-0.64416,-0.158112,-0.945,-22.9425,-0.63,-32.776,-13.400001,-86.22401,concentric,9,5.0,42030.0,43038.0,86812.0,75413.0,39174.0,52295.0,38303.0,42198.0,25247.0,18480.0
2026-05-06 16:29:15.691444,851040,1609507219100848,4819013397,0.69296,-0.628544,-0.152256,-1.9775,-24.19375,-1.72375,-32.128002,-12.904,-86.744,concentric,9,5.0,42030.0,43038.0,86812.0,75413.0,39174.0,52295.0,38303.0,42198.0,25247.0,18480.0
2026-05-06 16:29:15.705062,851041,1609507219109820,4819022137,0.69296,-0.628544,-0.152256,0.81375,-26.74875,-3.99,-32.128002,-12.904,-86.744,concentric,9,5.0,42030.0,43038.0,86812.0,75413.0,39174.0,52295.0,38303.0,42198.0,25247.0,18480.0
2026-05-06 16:29:15.708910,851042,1609507219118905,4819030902,0.69296,-0.628544,-0.105408,8.575,-29.4,-5.425,-32.128002,-12.904,-86.744,concentric,9,5.0,42030.0,43038.0,86812.0,75413.0,39174.0,52295.0,38303.0,42198.0,25247.0,18480.0
2026-05-06 16:29:15.753962,851043,1609507219133386,4819045825,0.679296,-0.59536,-0.103456,14.542501,-31.24625,-6.04625,-31.760002,-10.904,-88.272,concentric,9,5.0,42030.0,43038.0,86812.0,75413.0,39174.0,52295.0,38303.0,42198.0,25247.0,18480.0
2026-05-06 16:29:15.778927,851044,1609507219142347,4819054521,0.650016,-0.62464,-0.152256,15.88125,-30.93125,-5.6875,-31.440002,-10.904,-88.832,concentric,9,5.0,42030.0,43038.0,86812.0,75413.0,39174.0,52295.0,38303.0,42198.0,25247.0,18480.0
2026-05-06 16:29:15.799108,851045,1609507219156833,4819069460,0.650016,-0.62464,-0.152256,15.81125,-29.645,-4.01625,-31.440002,-10.904,-88.832,concentric,9,5.0,42030.0,43038.0,86812.0,75413.0,39174.0,52295.0,38303.0,42198.0,25247.0,18480.0
2026-05-06 16:29:15.801580,851046,1609507219165880,4819078166,0.636352,-0.59536,-0.179584,13.72875,-29.05875,-1.67125,-31.000002,-10.72,-88.58401,concentric,9,5.0,42030.0,43038.0,86812.0,75413.0,39174.0,52295.0,38303.0,42198.0,25247.0,18480.0
2026-05-06 16:29:15.828926,851057,1609507219175393,4819087102,0.636352,-0.59536,-0.179584,12.73125,-31.07125,-0.1925,-31.000002,-10.72,-88.58401,concentric,9,5.0,42148.0,43075.0,86847.0,74843.0,39276.0,52353.0,38324.0,41844.0,25273.0,18460.0
2026-05-06 16:29:15.832034,851058,1609507219189928,4819102117,0.630496,-0.56608,-0.187392,13.545,-33.8625,0.74375,-30.640001,-10.704,-89.232,concentric,9,5.0,42148.0,43075.0,86847.0,74843.0,39276.0,52353.0,38324.0,41844.0,25273.0,18460.0
2026-05-06 16:29:15.835483,851059,1609507219199047,4819110846,0.630496,-0.56608,-0.187392,15.645,-35.9975,3.1325,-30.640001,-10.704,-89.232,concentric,9,5.0,42148.0,43075.0,86847.0,74843.0,39276.0,52353.0,38324.0,41844.0,25273.0,18460.0
2026-05-06 16:29:15.837411,851060,1609507219213523,4819125796,0.599264,-0.589504,-0.119072,16.765,-36.785,5.88,-30.512001,-9.824,-89.240005,concentric,9,5.0,42148.0,43075.0,86847.0,74843.0,39276.0,52353.0,38324.0,41844.0,25273.0,18460.0
2026-05-06 16:29:15.838889,851061,1609507219222625,4819134563,0.560224,-0.607072,-0.144448,17.29,-37.5725,8.5225,-29.808,-9.52,-89.712006,concentric,9,5.0,42148.0,43075.0,86847.0,74843.0,39276.0,52353.0,38324.0,41844.0,25273.0,18460.0
2026-05-06 16:29:15.841369,851062,1609507219231768,4819143423,0.560224,-0.607072,-0.144448,17.5175,-39.725,11.55875,-29.808,-9.52,-89.712006,concentric,9,5.0,42148.0,43075.0,86847.0,74843.0,39276.0,52353.0,38324.0,41844.0,25273.0,18460.0
2026-05-06 16:29:15.843941,851063,1609507219246330,4819158439,0.603168,-0.59536,-0.216672,17.0625,-43.12,14.90125,-29.464,-9.456,-89.704,concentric,9,5.0,42148.0,43075.0,86847.0,74843.0,39276.0,52353.0,38324.0,41844.0,25273.0,18460.0
2026-05-06 16:29:15.846453,851064,1609507219255267,4819167208,0.603168,-0.59536,-0.216672,15.07625,-46.2175,17.0275,-29.464,-9.456,-89.704,concentric,9,5.0,42148.0,43075.0,86847.0,74843.0,39276.0,52353.0,38324.0,41844.0,25273.0,18460.0
2026-05-06 16:29:15.870196,851065,1609507219269854,4819182191,0.628544,-0.57584,-0.191296,12.59125,-49.11375,18.0425,-29.28,-10.440001,-89.984,concentric,9,5.0,42148.0,43075.0,86847.0,74843.0,39276.0,52353.0,38324.0,41844.0,25273.0,18460.0
