pc_time,serial_num,sensor_ts,host_ts,ax,ay,az,gx,gy,gz,mx,my,mz,phase,rpe,weight_kg,ppg_a,ppg_b,ppg_c,ppg_d,ppg_e,ppg_f,ppg_g,ppg_h,ppg_i,ppg_j
2026-05-06 15:47:34.101503,380307,1609504717598708,2317510778,0.841312,0.134688,0.249856,-21.8925,-0.805,6.5975,-39.808002,-16.248001,-81.54401,concentric,3,5.0,41877.0,50736.0,76846.0,103727.0,37107.0,58673.0,32537.0,58525.0,23513.0,20693.0
2026-05-06 15:47:34.103706,380308,1609504717613294,2317525775,0.833504,0.11712,0.30256,-21.00875,-0.4375,8.417501,-40.536003,-18.68,-79.968,concentric,3,5.0,41877.0,50736.0,76846.0,103727.0,37107.0,58673.0,32537.0,58525.0,23513.0,20693.0
2026-05-06 15:47:34.117651,380309,1609504717622279,2317534474,0.833504,0.11712,0.30256,-21.0525,0.7875,11.94375,-40.536003,-18.68,-79.968,concentric,3,5.0,41877.0,50736.0,76846.0,103727.0,37107.0,58673.0,32537.0,58525.0,23513.0,20693.0
2026-05-06 15:47:34.123771,380310,1609504717631194,2317543254,0.870592,0.152256,0.271328,-22.11125,1.6275,14.56,-40.376003,-15.912001,-82.768005,concentric,3,5.0,41877.0,50736.0,76846.0,103727.0,37107.0,58673.0,32537.0,58525.0,23513.0,20693.0
2026-05-06 15:47:34.137519,380311,1609504717645689,2317558157,0.870592,0.152256,0.271328,-28.647501,2.485,16.975,-40.376003,-15.912001,-82.768005,concentric,3,5.0,41877.0,50736.0,76846.0,103727.0,37107.0,58673.0,32537.0,58525.0,23513.0,20693.0
2026-05-06 15:47:34.167255,380312,1609504717654728,2317566890,0.837408,0.189344,0.20496,-31.1325,2.79125,17.99875,-40.008003,-15.968,-82.28001,concentric,3,5.0,41877.0,50736.0,76846.0,103727.0,37107.0,58673.0,32537.0,58525.0,23513.0,20693.0
2026-05-06 15:47:34.251364,380323,1609504717669537,2317581871,0.837408,0.189344,0.20496,-30.05625,1.8025,16.40625,-40.008003,-15.968,-82.28001,concentric,3,5.0,41058.0,50183.0,76501.0,103258.0,36491.0,58143.0,32380.0,58323.0,23236.0,20483.0
2026-05-06 15:47:34.253791,380324,1609504717678489,2317590615,0.84912,0.162016,0.173728,-24.59625,0.27125,15.81125,-40.04,-16.136002,-79.608,concentric,3,5.0,41058.0,50183.0,76501.0,103258.0,36491.0,58143.0,32380.0,58323.0,23236.0,20483.0
2026-05-06 15:47:34.256350,380325,1609504717692996,2317605539,0.862784,0.1464,0.286944,-17.8325,-0.44625,14.07875,-40.304,-15.960001,-80.048004,concentric,3,5.0,41058.0,50183.0,76501.0,103258.0,36491.0,58143.0,32380.0,58323.0,23236.0,20483.0
2026-05-06 15:47:34.258856,380326,1609504717701915,2317614231,0.862784,0.1464,0.286944,-16.14375,-0.0175,12.495,-40.304,-15.960001,-80.048004,concentric,3,5.0,41058.0,50183.0,76501.0,103258.0,36491.0,58143.0,32380.0,58323.0,23236.0,20483.0
2026-05-06 15:47:34.261436,380327,1609504717710901,2317622943,0.862784,0.1464,0.245952,-17.59625,0.875,12.67,-40.304,-15.960001,-80.048004,concentric,3,5.0,41058.0,50183.0,76501.0,103258.0,36491.0,58143.0,32380.0,58323.0,23236.0,20483.0
2026-05-06 15:47:34.263832,380328,1609504717725375,2317637881,0.847168,0.099552,0.245952,-21.84875,1.995,14.34125,-40.504,-15.68,-81.48801,concentric,3,5.0,41058.0,50183.0,76501.0,103258.0,36491.0,58143.0,32380.0,58323.0,23236.0,20483.0
2026-05-06 15:47:34.273108,380329,1609504717734305,2317646631,0.827648,0.07808,0.23424,-24.56125,2.765,16.49375,-40.336002,-15.384001,-82.08,concentric,3,5.0,41058.0,50183.0,76501.0,103258.0,36491.0,58143.0,32380.0,58323.0,23236.0,20483.0
2026-05-06 15:47:34.274903,380330,1609504717748867,2317661606,0.827648,0.07808,0.23424,-24.0625,2.3275,18.22625,-40.336002,-15.384001,-82.08,concentric,3,5.0,41058.0,50183.0,76501.0,103258.0,36491.0,58143.0,32380.0,58323.0,23236.0,20483.0
